Total_flights_12,Total_flights_6,Total_distance_12,Total_distance_6,Total_points_earned,Total_points_redeem,Total_redeem_dollar,Flight_first_half,Flight_second_half,Month_active_12,redemption_rate,engagement_trend,Gender,Education,MaritalStatus,LoyaltyCard,EnrollmentType,EnrollmentYear,EnrollmentMonth,Churned
14.0,9,22706.0,13191,22706.0,832.0,150,5,9,12,0.03664068348967279,4,Male,College,Single,Star,Standard,2014,12,False
18.0,13,23143.0,13372,23143.0,636.0,114,5,13,12,0.027480124438299343,8,Male,College,Single,Star,Standard,2017,4,False
22.0,19,34429.0,32320,34429.0,0.0,0,3,19,12,0.0,16,Male,High School or Below,Married,Aurora,Standard,2012,6,False
60.0,36,89625.35999999994,41592,134437.0799999999,468.0,84,29,36,11,0.0030110986006112272,7,Male,High School or Below,Single,Star,2018 Promotion,2018,3,False
31.0,20,37370.0,17648,56055.0,410.0,74,11,20,11,0.0073141144569715995,9,Female,Bachelor,Married,Star,2018 Promotion,2018,4,False
14.0,12,18723.0,16979,18723.0,0.0,0,2,12,12,0.0,10,Male,Bachelor,Divorced,Star,Standard,2015,12,False
12.0,7,16428.0,9822,16428.0,758.0,136,5,7,12,0.04613792683669122,2,Female,Bachelor,Married,Nova,Standard,2016,7,False
20.0,6,30047.0,9260,30047.0,467.0,84,14,6,12,0.015541799787007454,-8,Female,College,Married,Nova,Standard,2013,10,False
15.0,7,26109.0,10922,26109.0,324.0,58,8,7,12,0.012409038682497127,-1,Female,Bachelor,Married,Star,Standard,2018,6,False
12.0,12,21421.0,21421,21421.0,0.0,0,0,12,12,0.0,12,Male,Bachelor,Married,Nova,Standard,2018,7,False
19.0,16,29747.0,25919,29747.0,0.0,0,3,16,12,0.0,13,Male,College,Single,Star,Standard,2012,11,False
33.0,21,40868.0,25055,40868.0,0.0,0,12,21,12,0.0,9,Male,College,Married,Nova,Standard,2015,1,False
22.0,13,38477.0,21461,38477.0,571.0,103,9,13,12,0.014839648630386195,4,Male,College,Married,Nova,Standard,2016,11,False
17.0,16,23251.0,22601,23251.0,0.0,0,1,16,12,0.0,15,Male,College,Single,Star,Standard,2014,5,False
23.0,14,32395.0,19927,32395.0,871.0,157,9,14,12,0.026886035313001606,5,Female,Bachelor,Married,Star,Standard,2015,3,False
22.0,12,28258.0,18755,28258.0,414.0,75,10,12,12,0.014650199936303478,2,Female,Bachelor,Married,Star,Standard,2014,12,False
13.0,12,16813.0,15375,16813.0,0.0,0,1,12,12,0.0,11,Male,Bachelor,Married,Nova,Standard,2017,7,False
19.0,8,28255.0,10385,28255.0,0.0,0,11,8,12,0.0,-3,Male,Bachelor,Married,Aurora,Standard,2016,7,False
26.0,15,39931.0,23852,39931.0,672.0,121,11,15,12,0.016828608634678954,4,Female,College,Single,Star,Standard,2017,2,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,College,Single,Star,Standard,2013,5,True
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,College,Married,Star,Standard,2013,12,True
10.0,9,10824.0,10110,10824.0,0.0,0,1,9,12,0.0,8,Female,Bachelor,Married,Nova,Standard,2018,5,False
22.0,11,27418.0,11153,27418.0,0.0,0,11,11,12,0.0,0,Male,College,Married,Star,Standard,2013,1,False
13.0,4,20926.0,5977,20926.0,1012.0,182,9,4,12,0.04835857982510632,-5,Female,Bachelor,Married,Star,Standard,2013,12,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,College,Married,Star,Standard,2013,10,True
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,College,Single,Aurora,Standard,2016,1,True
19.0,13,29150.0,23146,29150.0,481.0,87,6,13,12,0.016500291585194334,7,Male,Doctor,Married,Aurora,Standard,2015,6,False
24.0,13,27175.0,14303,27175.0,0.0,0,11,13,12,0.0,2,Female,Doctor,Divorced,Nova,Standard,2017,8,False
23.0,8,37636.0,9144,37636.0,964.0,174,15,8,12,0.025613093498419108,-7,Male,Doctor,Married,Star,Standard,2015,12,False
14.0,8,20036.0,13996,20036.0,0.0,0,6,8,12,0.0,2,Male,Bachelor,Married,Star,Standard,2015,10,False
60.0,56,89625.35999999994,105644,134437.0799999999,1201.0,216,33,56,11,0.004747767442412071,23,Female,Master,Divorced,Star,2018 Promotion,2018,3,True
3.0,3,7377.0,7377,7377.0,0.0,0,0,3,12,0.0,3,Male,College,Single,Star,Standard,2018,8,False
13.0,13,22017.0,22017,22017.0,470.0,85,0,13,12,0.021346171314379145,13,Female,College,Divorced,Aurora,Standard,2018,6,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,College,Married,Aurora,Standard,2016,10,True
16.0,11,19867.0,14615,19867.0,0.0,0,5,11,12,0.0,6,Male,Bachelor,Married,Aurora,Standard,2016,5,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,College,Married,Aurora,Standard,2012,8,False
37.0,36,45038.0,44484,67557.0,0.0,0,1,36,11,0.0,35,Female,Bachelor,Married,Nova,2018 Promotion,2018,2,False
20.0,11,25965.0,10041,25965.0,458.0,82,9,11,12,0.01763845028113687,2,Male,Bachelor,Divorced,Star,Standard,2016,12,False
1.0,0,1038.0,0,1038.0,0.0,0,1,0,12,0.0,-1,Female,College,Single,Star,Standard,2017,6,True
20.0,9,25442.0,13434,25442.0,1088.0,196,11,9,12,0.0427622528789844,-2,Female,High School or Below,Married,Nova,Standard,2017,1,False
22.0,15,33545.0,22192,33545.0,458.0,82,7,15,12,0.013652894532880225,8,Male,High School or Below,Married,Nova,Standard,2015,7,False
15.0,4,27074.0,6400,27074.0,0.0,0,11,4,12,0.0,-7,Female,Master,Married,Star,Standard,2013,2,False
19.0,11,31285.0,19760,31285.0,720.0,130,8,11,12,0.02301348846129259,3,Male,Bachelor,Married,Nova,Standard,2017,11,False
15.0,5,17464.0,5935,17464.0,497.0,89,10,5,12,0.02845691382765531,-5,Female,Bachelor,Divorced,Star,Standard,2014,4,False
43.0,25,46433.0,27307,69649.0,0.0,0,18,25,11,0.0,7,Male,Bachelor,Married,Nova,2018 Promotion,2018,2,False
14.0,6,15208.0,7419,15208.0,0.0,0,8,6,12,0.0,-2,Female,Bachelor,Single,Star,Standard,2015,6,False
8.0,8,7554.0,7554,7554.0,487.0,88,0,8,12,0.06446062210456652,8,Male,College,Single,Nova,Standard,2018,7,False
24.0,15,41397.0,22448,41397.0,0.0,0,9,15,12,0.0,6,Male,Bachelor,Married,Nova,Standard,2017,12,False
19.0,8,27560.0,11877,27560.0,0.0,0,11,8,12,0.0,-3,Male,College,Single,Nova,Standard,2017,4,False
16.0,13,28572.0,22786,28572.0,906.0,163,3,13,12,0.031708256045917475,10,Male,Bachelor,Divorced,Aurora,Standard,2014,10,False
13.0,13,18135.0,18135,18135.0,0.0,0,0,13,12,0.0,13,Female,Bachelor,Divorced,Aurora,Standard,2018,7,False
9.0,9,12613.0,12613,12613.0,0.0,0,0,9,12,0.0,9,Male,High School or Below,Married,Aurora,Standard,2016,1,False
18.0,11,31499.0,19581,31499.0,1215.0,218,7,11,12,0.03857142857142857,4,Male,Bachelor,Divorced,Star,Standard,2015,4,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Doctor,Married,Nova,Standard,2017,3,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,College,Single,Star,Standard,2012,9,False
7.0,7,14089.0,14089,14089.0,545.0,98,0,7,12,0.03867991483321505,7,Male,Bachelor,Married,Nova,Standard,2018,8,False
12.0,2,18883.0,3008,18883.0,458.0,82,10,2,12,0.02425333615759373,-8,Female,Bachelor,Married,Star,Standard,2015,4,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Single,Aurora,Standard,2012,10,False
30.0,22,45725.0,33207,45725.0,463.0,83,8,22,12,0.010125530332852207,14,Female,Bachelor,Married,Aurora,Standard,2015,4,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Star,Standard,2015,8,True
13.0,6,14339.0,7799,14339.0,578.0,104,7,6,12,0.0403068340306834,-1,Female,Bachelor,Married,Star,Standard,2018,1,False
22.0,12,34117.0,21109,34117.0,363.0,65,10,12,12,0.010639545108154054,2,Male,Bachelor,Divorced,Nova,Standard,2014,7,False
12.0,2,11544.0,1336,11544.0,1081.0,194,10,2,12,0.09363360762234733,-8,Female,Bachelor,Divorced,Star,Standard,2017,9,False
14.0,5,19863.0,6472,19863.0,383.0,69,9,5,12,0.01928111155859847,-4,Male,College,Single,Star,Standard,2013,8,False
13.0,8,20643.0,13266,20643.0,974.0,175,5,8,12,0.047180778918814184,3,Male,Bachelor,Married,Star,Standard,2018,1,False
16.0,9,19666.0,11055,19666.0,908.0,163,7,9,12,0.04616870900493212,2,Female,Bachelor,Married,Nova,Standard,2015,1,False
30.0,17,47801.0,25594,47801.0,445.0,80,13,17,12,0.009309233923266809,4,Male,College,Single,Star,Standard,2016,10,False
25.0,15,34521.0,25721,34521.0,0.0,0,10,15,12,0.0,5,Female,Bachelor,Married,Nova,Standard,2016,10,False
15.0,6,16476.0,5169,16476.0,0.0,0,9,6,12,0.0,-3,Female,Bachelor,Married,Nova,Standard,2012,7,False
14.0,8,20444.0,11600,20444.0,0.0,0,6,8,12,0.0,2,Female,College,Married,Nova,Standard,2017,9,False
14.0,6,19740.0,12224,19740.0,456.0,82,8,6,12,0.023099133782483156,-2,Male,High School or Below,Divorced,Aurora,Standard,2014,6,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Aurora,Standard,2014,11,True
26.0,12,38430.0,14768,38430.0,454.0,82,14,12,12,0.011813379823579922,-2,Female,Bachelor,Married,Aurora,Standard,2012,8,False
18.0,7,24041.0,6772,24041.0,525.0,95,11,7,12,0.021836785625155977,-4,Female,High School or Below,Married,Star,Standard,2014,5,False
14.0,10,18269.0,10898,18269.0,415.0,75,4,10,12,0.022714833059660645,6,Male,Bachelor,Married,Nova,Standard,2017,1,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,College,Married,Nova,Standard,2015,11,True
24.0,6,33303.0,7347,33303.0,820.0,148,18,6,12,0.024621667067018977,-12,Female,Bachelor,Married,Aurora,Standard,2013,7,False
23.0,10,33179.0,18744,33179.0,0.0,0,13,10,12,0.0,-3,Female,Bachelor,Married,Star,Standard,2016,8,False
20.0,12,29510.0,20003,29510.0,1395.0,251,8,12,12,0.047270509301616345,4,Female,Bachelor,Divorced,Star,Standard,2016,7,False
10.0,1,14223.0,1412,14223.0,370.0,67,9,1,12,0.026012373453318336,-8,Male,Bachelor,Married,Star,Standard,2015,7,False
16.0,11,28383.0,22718,28383.0,324.0,58,5,11,12,0.011414881623449832,6,Male,Bachelor,Married,Aurora,Standard,2013,7,False
23.0,14,29715.0,19175,29715.0,579.0,104,9,14,12,0.019484452820029613,5,Male,Bachelor,Single,Aurora,Standard,2012,7,False
18.0,4,36724.0,9152,36724.0,0.0,0,14,4,12,0.0,-10,Female,Bachelor,Married,Nova,Standard,2012,6,False
23.0,17,23072.0,14056,23072.0,617.0,111,6,17,12,0.026741212672821046,11,Female,Bachelor,Married,Star,Standard,2017,2,False
21.0,14,29982.0,23892,29982.0,0.0,0,7,14,12,0.0,7,Male,Doctor,Married,Star,Standard,2012,8,False
27.0,17,48316.0,36483,48316.0,0.0,0,10,17,12,0.0,7,Male,College,Single,Nova,Standard,2015,5,False
19.0,10,31744.0,12090,31744.0,1115.0,201,9,10,12,0.03512364151834935,1,Male,Bachelor,Married,Star,Standard,2017,2,False
53.0,25,79492.0,38087,79492.0,1025.0,185,28,25,12,0.012894217100876806,-3,Male,Doctor,Married,Nova,Standard,2013,1,False
22.0,9,37077.0,17644,37077.0,709.0,128,13,9,12,0.019121851232536815,-4,Male,Bachelor,Married,Star,Standard,2012,10,False
13.0,10,19648.0,14710,19648.0,0.0,0,3,10,12,0.0,7,Male,Bachelor,Married,Star,Standard,2015,6,False
19.0,6,26063.0,5503,26063.0,1472.0,265,13,6,12,0.056476365868631064,-7,Male,Bachelor,Married,Aurora,Standard,2018,1,False
14.0,5,20763.0,8961,20763.0,0.0,0,9,5,12,0.0,-4,Female,College,Divorced,Star,Standard,2012,9,False
22.0,9,33034.0,11360,33034.0,469.0,84,13,9,12,0.014197063720296655,-4,Female,Bachelor,Divorced,Aurora,Standard,2018,6,False
10.0,10,20038.0,20038,20038.0,746.0,134,0,10,12,0.03722740655721343,10,Male,College,Single,Nova,Standard,2018,7,False
22.0,16,38102.0,25862,38102.0,0.0,0,6,16,12,0.0,10,Male,College,Single,Star,Standard,2012,8,False
10.0,5,11661.0,4087,11661.0,0.0,0,5,5,12,0.0,0,Female,Bachelor,Single,Star,Standard,2014,2,False
25.0,10,34221.0,16818,34221.0,963.0,173,15,10,12,0.028139793115539713,-5,Female,Bachelor,Married,Aurora,Standard,2018,7,False
24.0,13,34270.0,18569,34270.0,545.0,98,11,13,12,0.015902658224154532,2,Male,Bachelor,Married,Star,Standard,2016,9,False
1.0,1,557.0,557,557.0,0.0,0,0,1,12,0.0,1,Female,Bachelor,Married,Nova,Standard,2018,11,False
13.0,8,26297.0,16050,26297.0,344.0,62,5,8,12,0.013080842649631151,3,Male,Bachelor,Divorced,Star,Standard,2017,3,False
10.0,7,9921.0,4758,9921.0,521.0,94,3,7,12,0.05250957468252369,4,Female,College,Single,Nova,Standard,2013,10,False
15.0,8,24787.0,15518,24787.0,0.0,0,7,8,12,0.0,1,Female,Bachelor,Married,Star,Standard,2017,11,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Star,Standard,2012,8,False
23.0,15,41068.0,27378,41068.0,0.0,0,8,15,12,0.0,7,Female,College,Single,Aurora,Standard,2014,5,False
22.0,10,31382.0,14302,31382.0,637.0,115,12,10,12,0.020297613357550266,-2,Male,College,Single,Aurora,Standard,2012,9,False
22.0,14,35789.0,22474,35789.0,800.0,144,8,14,12,0.022352612461581448,6,Male,Bachelor,Married,Star,Standard,2017,11,False
4.0,4,5889.0,5889,5889.0,512.0,92,0,4,12,0.0869269949066214,4,Female,College,Single,Star,Standard,2018,8,False
44.0,27,67899.0,44342,67899.0,993.0,179,17,27,12,0.014624447717231223,10,Male,Bachelor,Married,Aurora,Standard,2012,9,False
20.0,11,24018.0,12245,24018.0,495.0,89,9,11,12,0.02060868479120696,2,Male,Bachelor,Married,Aurora,Standard,2015,5,False
30.0,16,54810.0,30633,54810.0,1264.0,228,14,16,12,0.023061064384886247,2,Female,Bachelor,Married,Nova,Standard,2014,7,False
19.0,12,38544.0,23357,38544.0,483.0,87,7,12,12,0.01253080814632248,5,Female,Bachelor,Married,Nova,Standard,2016,6,False
16.0,12,27181.0,20060,27181.0,481.0,87,4,12,12,0.0176955338091384,8,Female,High School or Below,Married,Nova,Standard,2012,12,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Married,Star,Standard,2012,5,False
22.0,9,35833.0,13365,35833.0,484.0,87,13,9,12,0.013506725456270581,-4,Male,Bachelor,Married,Star,Standard,2016,9,False
13.0,13,14781.0,14781,14781.0,541.0,97,0,13,12,0.03659856582329861,13,Male,High School or Below,Married,Aurora,Standard,2018,6,False
17.0,7,26408.0,10483,26408.0,385.0,69,10,7,12,0.014578363436707183,-3,Female,Bachelor,Married,Aurora,Standard,2016,8,False
26.0,13,31149.0,19291,31149.0,614.0,111,13,13,12,0.01971107544141252,0,Male,Bachelor,Married,Nova,Standard,2012,6,False
32.0,20,43400.0,28050,43400.0,0.0,0,12,20,12,0.0,8,Male,Bachelor,Divorced,Nova,Standard,2014,2,False
14.0,6,17701.0,10740,17701.0,670.0,121,8,6,12,0.03784883064060558,-2,Male,Bachelor,Married,Nova,Standard,2015,9,False
28.0,16,37352.0,21002,37352.0,0.0,0,12,16,12,0.0,4,Female,College,Married,Aurora,Standard,2017,1,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Single,Nova,Standard,2014,4,True
13.0,5,17390.0,5267,17390.0,574.0,103,8,5,12,0.03300557759760796,-3,Male,Bachelor,Married,Star,Standard,2013,1,False
19.0,7,26165.0,13865,26165.0,370.0,67,12,7,12,0.014140487655736451,-5,Male,Bachelor,Married,Star,Standard,2016,5,False
20.0,12,28314.0,21012,28314.0,389.0,70,8,12,12,0.013738301253752428,4,Male,Bachelor,Married,Star,Standard,2014,3,False
7.0,7,7962.0,7962,7962.0,480.0,86,0,7,12,0.060278789400979534,7,Female,College,Single,Aurora,Standard,2018,7,False
26.0,18,45968.0,30984,45968.0,481.0,87,8,18,12,0.010463573277643629,10,Female,Bachelor,Married,Nova,Standard,2014,3,False
2.0,2,2559.0,2559,2559.0,588.0,106,0,2,12,0.2296875,2,Female,College,Single,Star,Standard,2018,10,False
49.0,33,79453.0,43357,119179.0,0.0,0,16,33,11,0.0,17,Male,Bachelor,Married,Nova,2018 Promotion,2018,4,True
17.0,17,27831.0,27831,27831.0,0.0,0,0,17,12,0.0,17,Female,Bachelor,Married,Aurora,Standard,2012,8,False
23.0,17,40341.0,32195,40341.0,444.0,80,6,17,12,0.011005899558772495,11,Male,Bachelor,Married,Star,Standard,2014,2,False
27.0,19,41463.0,27409,41463.0,0.0,0,8,19,12,0.0,11,Male,Bachelor,Married,Star,Standard,2012,10,False
16.0,10,24361.0,15037,24361.0,1276.0,230,6,10,12,0.052376652163204994,4,Female,Bachelor,Married,Star,Standard,2017,8,False
20.0,10,24228.0,12926,24228.0,0.0,0,10,10,12,0.0,0,Female,Bachelor,Married,Nova,Standard,2012,6,False
15.0,12,24560.0,20248,24560.0,754.0,135,3,12,12,0.030699075770530517,9,Male,College,Single,Nova,Standard,2013,5,False
24.0,17,35847.0,28750,35847.0,407.0,73,7,17,12,0.01135349252399018,10,Male,College,Single,Star,Standard,2016,2,False
27.0,13,37568.0,16568,37568.0,419.0,75,14,13,12,0.011152812158960846,-1,Female,Bachelor,Married,Nova,Standard,2015,2,False
23.0,15,36271.0,27833,36271.0,0.0,0,8,15,12,0.0,7,Female,Bachelor,Divorced,Aurora,Standard,2013,6,False
32.0,14,54534.0,23187,54534.0,302.0,54,18,14,12,0.005537728064545704,-4,Female,Bachelor,Married,Nova,Standard,2012,12,False
8.0,5,13047.0,9688,13047.0,0.0,0,3,5,12,0.0,2,Male,College,Married,Star,Standard,2017,3,False
24.0,10,38274.0,14290,38274.0,492.0,89,14,10,12,0.012854343566296538,-4,Male,Bachelor,Married,Star,Standard,2018,6,False
4.0,4,3527.0,3527,3527.0,518.0,93,0,4,12,0.14682539682539683,4,Male,High School or Below,Married,Star,Standard,2018,10,False
1.0,0,1153.0,0,1153.0,0.0,0,1,0,12,0.0,-1,Male,Bachelor,Married,Nova,Standard,2017,9,True
25.0,15,37061.0,25604,37061.0,503.0,91,10,15,12,0.013571852571366899,5,Female,Bachelor,Married,Star,Standard,2014,4,False
21.0,7,35937.0,9777,35937.0,0.0,0,14,7,12,0.0,-7,Female,Bachelor,Married,Aurora,Standard,2015,7,False
25.0,13,34874.0,18142,34874.0,0.0,0,12,13,12,0.0,1,Female,College,Married,Star,Standard,2016,5,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Single,Nova,Standard,2013,5,True
31.0,15,41603.0,19540,41603.0,658.0,118,16,15,12,0.01581578694356312,-1,Male,Bachelor,Married,Star,Standard,2016,7,False
21.0,12,42842.0,25020,42842.0,581.0,105,9,12,12,0.013561141843475013,3,Male,Bachelor,Married,Nova,Standard,2014,5,False
12.0,5,19033.0,5086,19033.0,611.0,110,7,5,12,0.03210045182305348,-2,Male,Doctor,Married,Star,Standard,2017,12,True
1.0,1,2110.0,2110,2110.0,0.0,0,0,1,12,0.0,1,Female,Bachelor,Married,Star,Standard,2018,9,False
19.0,13,32808.0,24372,32808.0,524.0,94,6,13,12,0.015971227407113903,7,Female,Bachelor,Single,Star,Standard,2012,8,False
28.0,17,40781.0,26238,40781.0,986.0,178,11,17,12,0.02417733313716836,6,Female,Bachelor,Single,Nova,Standard,2015,11,False
14.0,9,24680.0,14661,24680.0,0.0,0,5,9,12,0.0,4,Female,Bachelor,Single,Star,Standard,2015,12,False
8.0,6,11500.0,6853,11500.0,0.0,0,2,6,12,0.0,4,Female,Bachelor,Divorced,Nova,Standard,2012,11,False
13.0,6,18205.0,9077,18205.0,324.0,58,7,6,12,0.017796330879929694,-1,Female,Bachelor,Married,Nova,Standard,2016,2,False
14.0,11,21030.0,16697,21030.0,500.0,90,3,11,12,0.023774428225001188,8,Male,College,Single,Aurora,Standard,2012,8,False
10.0,0,15482.0,0,15482.0,0.0,0,10,0,12,0.0,-10,Female,College,Married,Aurora,Standard,2017,10,True
25.0,13,34411.0,18037,34411.0,1543.0,278,12,13,12,0.04483900964779728,1,Male,Doctor,Married,Star,Standard,2015,9,False
29.0,16,43919.0,23524,43919.0,0.0,0,13,16,12,0.0,3,Female,Bachelor,Married,Star,Standard,2014,12,False
29.0,16,38109.0,25574,38109.0,1014.0,183,13,16,12,0.026607189713985832,3,Male,Bachelor,Single,Nova,Standard,2013,12,False
26.0,15,36876.0,16498,36876.0,0.0,0,11,15,12,0.0,4,Male,College,Single,Star,Standard,2013,3,False
18.0,11,35617.0,22697,35617.0,374.0,67,7,11,12,0.010500308832612723,4,Female,Master,Single,Aurora,Standard,2012,10,False
19.0,13,27973.0,19026,27973.0,699.0,126,6,13,12,0.024987488382069063,7,Female,Bachelor,Married,Aurora,Standard,2017,5,False
18.0,6,28771.0,9550,28771.0,1742.0,313,12,6,12,0.060544974280550536,-6,Female,Bachelor,Divorced,Star,Standard,2012,8,False
60.0,68,89625.35999999994,88420,134437.0799999999,386.0,69,16,68,11,0.002214902968888073,52,Male,College,Single,Star,2018 Promotion,2018,2,False
9.0,8,14888.0,13860,14888.0,0.0,0,1,8,12,0.0,7,Male,College,Married,Star,Standard,2018,5,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Divorced,Star,Standard,2016,9,True
16.0,11,23305.0,15806,23305.0,0.0,0,5,11,12,0.0,6,Male,Bachelor,Married,Aurora,Standard,2015,5,False
24.0,9,48191.0,17825,48191.0,544.0,98,15,9,12,0.011288180610889775,-6,Male,Bachelor,Married,Star,Standard,2017,3,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,College,Married,Star,Standard,2013,8,True
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Married,Aurora,Standard,2017,1,True
19.0,16,28557.0,22743,28557.0,0.0,0,3,16,12,0.0,13,Female,Bachelor,Married,Star,Standard,2018,5,False
16.0,5,25751.0,7785,25751.0,422.0,76,11,5,12,0.01638707673190432,-6,Male,College,Married,Star,Standard,2016,11,False
13.0,7,22200.0,10762,22200.0,1076.0,194,6,7,12,0.04846628530246385,1,Female,Bachelor,Married,Nova,Standard,2017,11,False
11.0,5,17714.0,9023,17714.0,0.0,0,6,5,12,0.0,-1,Female,Bachelor,Married,Star,Standard,2013,4,False
24.0,14,41836.0,23642,41836.0,596.0,107,10,14,12,0.014245763319549682,4,Female,Bachelor,Single,Nova,Standard,2012,6,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Nova,Standard,2012,8,False
17.0,8,25101.0,11581,25101.0,1290.0,232,9,8,12,0.051390327463947096,-1,Male,Bachelor,Married,Nova,Standard,2015,2,False
22.0,11,37010.0,14601,37010.0,0.0,0,11,11,12,0.0,0,Female,College,Single,Star,Standard,2015,6,False
26.0,12,39827.0,12503,39827.0,1244.0,224,14,12,12,0.03123430752234609,-2,Female,Bachelor,Divorced,Star,Standard,2016,2,False
22.0,10,29464.0,15345,29464.0,584.0,105,12,10,12,0.019820125572713388,-2,Male,College,Married,Nova,Standard,2012,5,False
22.0,10,25000.0,10232,25000.0,460.0,83,12,10,12,0.01839926402943882,-2,Male,Bachelor,Divorced,Star,Standard,2013,4,False
8.0,6,8754.0,6619,8754.0,341.0,61,2,6,12,0.03894917190177042,4,Male,Bachelor,Married,Star,Standard,2014,7,False
16.0,9,26154.0,14437,26154.0,476.0,86,7,9,12,0.01819919709424584,2,Female,Bachelor,Divorced,Star,Standard,2014,8,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,College,Married,Nova,Standard,2017,10,True
9.0,4,16314.0,6380,16314.0,648.0,117,5,4,12,0.03971805087342936,-1,Male,Master,Divorced,Nova,Standard,2017,9,False
19.0,7,33803.0,13864,33803.0,1599.0,288,12,7,12,0.047302094426695064,-5,Female,Bachelor,Married,Star,Standard,2016,6,False
20.0,13,28810.0,19395,28810.0,0.0,0,7,13,12,0.0,6,Female,Master,Single,Aurora,Standard,2013,9,False
21.0,12,27535.0,12649,27535.0,1170.0,211,9,12,12,0.04248983149331784,3,Female,Master,Married,Nova,Standard,2012,7,False
17.0,6,26759.0,10861,26759.0,0.0,0,11,6,12,0.0,-5,Male,Bachelor,Married,Star,Standard,2014,1,False
60.0,43,89625.35999999994,61466,134437.0799999999,1520.0,273,29,43,11,0.008455906896014597,14,Female,College,Single,Aurora,2018 Promotion,2018,3,False
14.0,3,27926.0,3924,27926.0,0.0,0,11,3,12,0.0,-8,Female,Bachelor,Single,Star,Standard,2014,3,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Married,Nova,Standard,2018,12,False
5.0,5,12114.0,12114,12114.0,0.0,0,0,5,12,0.0,5,Male,Bachelor,Married,Nova,Standard,2018,9,False
16.0,11,26124.0,18400,26124.0,674.0,122,5,11,12,0.025799043062200957,6,Male,College,Single,Nova,Standard,2017,9,False
14.0,9,24046.0,18299,24046.0,0.0,0,5,9,12,0.0,4,Male,High School or Below,Married,Aurora,Standard,2014,5,False
16.0,9,24683.0,11415,24683.0,950.0,171,7,9,12,0.03848646896775239,2,Female,Bachelor,Divorced,Aurora,Standard,2016,9,False
25.0,14,30737.0,14812,30737.0,0.0,0,11,14,12,0.0,3,Female,Bachelor,Married,Star,Standard,2015,5,False
23.0,18,33406.0,27063,33406.0,738.0,133,5,18,12,0.02209117849552489,13,Male,Bachelor,Divorced,Star,Standard,2017,5,False
26.0,15,41175.0,25659,41175.0,1761.0,338,11,15,12,0.04546337672430542,4,Female,High School or Below,Married,Nova,Standard,2017,12,False
